Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,10th Percentile (ppb),90th Percentile (ppb),Mean (ppb),Note 1,Note 2,Note 3
2014,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Nitric Oxide (NO),13.9,17.3,15.9,,,
2015,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Nitric Oxide (NO),12.2,14.4,13.6,,,
2016,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Nitric Oxide (NO),9.5,10.7,10.1,,,
2017,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Nitric Oxide (NO),7.5,8.5,7.9,,,
2018,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Nitric Oxide (NO),7.2,8.6,8,,,
2010,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Nitric Oxide (NO),18.3,24.1,21,,,
2011,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Nitric Oxide (NO),15,20.1,17.3,,,
2012,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Nitric Oxide (NO),13.4,18.3,15.6,,,
2013,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Nitric Oxide (NO),15.3,20.9,17.8,,,
2014,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Nitric Oxide (NO),14.8,19.5,17,,,
2015,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Nitric Oxide (NO),13.2,16.3,14.7,,,
2016,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Nitric Oxide (NO),10.7,13.4,12,,,
2017,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Nitric Oxide (NO),8.9,11.7,10.3,,,
2018,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Nitric Oxide (NO),8,9.1,8.6,,,
2010,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitric Oxide (NO),12.5,17.9,15.1,,,
2011,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitric Oxide (NO),11.1,15.6,13.2,,,
2012,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitric Oxide (NO),9.2,13.8,11.3,,,
2013,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitric Oxide (NO),10.5,15.8,12.9,,,
2014,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitric Oxide (NO),8.9,14.1,11.5,,,
2015,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitric Oxide (NO),9.3,12.4,10.8,,,
2016,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitric Oxide (NO),7.3,10,8.6,,,
2017,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitric Oxide (NO),6.7,8.8,7.7,,,
2018,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitric Oxide (NO),6.3,8.1,7.1,,,
2010,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitric Oxide (NO),23.2,29.6,26.8,,,
2011,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitric Oxide (NO),17.9,23.6,21.1,,,
2012,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitric Oxide (NO),15.9,21.2,18.9,,,
2013,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitric Oxide (NO),20.8,26.1,23.8,,,
2014,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitric Oxide (NO),18,22.6,20.5,,,
2015,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitric Oxide (NO),18.1,20.8,19.3,,,
2016,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitric Oxide (NO),15.5,17.9,16.6,,,
2017,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitric Oxide (NO),15.4,17.5,16.3,,,
2018,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitric Oxide (NO),10.2,11.5,10.8,,,
2010,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitric Oxide (NO),20.5,26,22.8,,,
2011,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitric Oxide (NO),15.6,20.8,17.7,,,
2012,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitric Oxide (NO),13.9,19,15.9,,,
2013,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitric Oxide (NO),17.1,22.1,19,,,
2014,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitric Oxide (NO),15.4,20.6,17.5,,,
2015,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitric Oxide (NO),14.8,18.2,16.1,,,
2016,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitric Oxide (NO),11.6,14.2,12.6,,,
2017,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitric Oxide (NO),10.7,12.7,11.5,,,
2018,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitric Oxide (NO),8.6,10.2,9.3,,,
2010,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitric Oxide (NO),14.3,20.4,17.3,,,
2011,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitric Oxide (NO),11.7,17,14.2,,,
2012,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitric Oxide (NO),9.8,15,12.3,,,
2013,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitric Oxide (NO),12.8,18.1,15.4,,,
2014,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitric Oxide (NO),10.2,16,13.1,,,
2015,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitric Oxide (NO),10.5,14.1,12.3,,,
2016,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitric Oxide (NO),8.6,11.8,10.2,,,
2017,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitric Oxide (NO),7.9,10.5,9.2,,,
2018,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitric Oxide (NO),7.3,8.9,8.2,,,
2010,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitric Oxide (NO),30.5,59.8,48.2,,,
2011,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitric Oxide (NO),24.7,52.3,41.2,,,
2012,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitric Oxide (NO),22.2,47.8,37.4,,,
2013,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitric Oxide (NO),28.4,52.1,42.3,,,
2014,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitric Oxide (NO),24.5,45.6,36.4,,,
2015,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitric Oxide (NO),18.5,33.6,27.4,,,
2016,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitric Oxide (NO),16.1,29.2,23.9,,,
2017,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitric Oxide (NO),14.1,25.4,20.5,,,
2018,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitric Oxide (NO),11.6,16.8,14.6,,,
2010,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitric Oxide (NO),18.5,29.8,24.1,,,
2011,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitric Oxide (NO),13.8,24.4,19,,,
2012,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitric Oxide (NO),12,22.1,16.8,,,
2013,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitric Oxide (NO),16.9,26.7,21.5,,,
2014,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitric Oxide (NO),13.9,23.7,18.7,,,
2015,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitric Oxide (NO),14.5,22.9,18.2,,,
2016,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitric Oxide (NO),12.7,19.7,15.8,,,
2017,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitric Oxide (NO),12,17.9,14.6,,,
2018,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitric Oxide (NO),10,20.4,14.6,,,
2010,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitric Oxide (NO),18.5,29.1,23.1,,,
2011,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitric Oxide (NO),13.9,24.6,18.4,,,
2012,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitric Oxide (NO),12.5,23,16.9,,,
2013,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitric Oxide (NO),14.3,25.3,19.1,,,
2014,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitric Oxide (NO),13.9,24.4,18.2,,,
2015,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitric Oxide (NO),12.8,21.7,16.1,,,
2016,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitric Oxide (NO),10.9,18.1,13.7,,,
2017,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitric Oxide (NO),9.3,13,11,,,
2018,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitric Oxide (NO),9.6,12.5,11,,,
2010,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitric Oxide (NO),10.6,14.7,12.7,,,
2011,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitric Oxide (NO),11.2,14,12.5,,,
2012,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitric Oxide (NO),9.2,12.2,10.7,,,
2013,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitric Oxide (NO),7.6,11.9,9.8,,,
2014,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitric Oxide (NO),7.7,11.5,9.6,,,
2015,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitric Oxide (NO),7.8,10.1,8.9,,,
2016,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitric Oxide (NO),5.7,7.7,6.7,,,
2017,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitric Oxide (NO),5.8,7.1,6.4,,,
2018,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitric Oxide (NO),5.4,7,6.5,,,
2010,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitric Oxide (NO),28.1,66,50,,,
2011,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitric Oxide (NO),22.9,56.3,42.2,,,
2012,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitric Oxide (NO),20.6,50.4,37.7,,,
2013,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitric Oxide (NO),26.6,52.4,41.3,,,
2014,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitric Oxide (NO),21.4,43.8,34.2,,,
2015,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitric Oxide (NO),18.4,36.4,27.2,,,
2016,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitric Oxide (NO),15.9,32.1,23.9,,,
2017,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitric Oxide (NO),12.8,29,22,,,
2018,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitric Oxide (NO),12.9,17.4,15.3,,,
2010,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitric Oxide (NO),34.1,56.3,44.6,,,
2011,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitric Oxide (NO),28.2,47.5,37.4,,,
2012,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitric Oxide (NO),25,42.2,33.2,,,
2013,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitric Oxide (NO),29.8,45.4,37.3,,,
2014,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitric Oxide (NO),23.8,37.3,30.4,,,
2015,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitric Oxide (NO),17,29.1,22.3,,,
2016,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitric Oxide (NO),15.1,26.1,19.9,,,
2017,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitric Oxide (NO),14.7,25.1,19.3,,,
2018,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitric Oxide (NO),11.9,15.6,13.8,,,
2010,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitric Oxide (NO),21.6,38,29.6,,,
2011,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitric Oxide (NO),17,32.1,24.4,,,
2012,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitric Oxide (NO),14.8,28.9,21.7,,,
2013,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitric Oxide (NO),18.8,32.6,25.5,,,
2014,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitric Oxide (NO),14.6,27.4,20.7,,,
2015,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitric Oxide (NO),12.6,21.2,16.4,,,
2016,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitric Oxide (NO),11.5,18.7,14.7,,,
2017,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitric Oxide (NO),11.8,21.1,15.8,,,
2018,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitric Oxide (NO),10,19,13.5,,,
2010,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitric Oxide (NO),17.8,24.5,20.9,,,
2011,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitric Oxide (NO),13.5,20,16.6,,,
2012,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitric Oxide (NO),12,18.5,15,,,
2013,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitric Oxide (NO),14.7,20.9,17.6,,,
2014,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitric Oxide (NO),13.2,19.2,15.9,,,
2015,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitric Oxide (NO),12.4,16.6,14.1,,,
2016,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitric Oxide (NO),11.2,14.5,12.7,,,
2017,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitric Oxide (NO),10.3,12.5,11.3,,,
2018,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitric Oxide (NO),9.3,11.4,10.1,,,
2010,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitric Oxide (NO),22.6,30.3,26.6,,,
2011,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitric Oxide (NO),17.2,24.3,20.9,,,
2012,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitric Oxide (NO),15.2,21.9,18.7,,,
2013,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitric Oxide (NO),20.9,27.4,24.3,,,
2014,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitric Oxide (NO),17.1,23.1,20.2,,,
2015,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitric Oxide (NO),15.8,20.1,18,,,
2016,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitric Oxide (NO),13.6,17,15.3,,,
2017,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitric Oxide (NO),12.3,15.1,13.7,,,
2018,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitric Oxide (NO),11.6,28,18.7,,,
