Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,10th Percentile (ppb),90th Percentile (ppb),Mean (ppb),Note 1,Note 2,Note 3
2018,Neighborhood (UHF 42),Queens, Bayside - Little Neck,404,Nitrogen Dioxide (NO2),13.8,17.7,15.8,,,
2019,Neighborhood (UHF 42),Queens, Bayside - Little Neck,404,Nitrogen Dioxide (NO2),12.3,15.9,14.2,,,
2015,Neighborhood (UHF 42),Brooklyn, Bedford Stuyvesant - Crown Heights,203,Nitrogen Dioxide (NO2),19.8,22,20.8,,,
2016,Neighborhood (UHF 42),Brooklyn, Bedford Stuyvesant - Crown Heights,203,Nitrogen Dioxide (NO2),19,21.5,20.2,,,
2017,Neighborhood (UHF 42),Brooklyn, Bedford Stuyvesant - Crown Heights,203,Nitrogen Dioxide (NO2),19.1,21.2,20.1,,,
2018,Neighborhood (UHF 42),Brooklyn, Bedford Stuyvesant - Crown Heights,203,Nitrogen Dioxide (NO2),18.5,20.7,19.4,,,
2019,Neighborhood (UHF 42),Brooklyn, Bedford Stuyvesant - Crown Heights,203,Nitrogen Dioxide (NO2),16.7,19.1,17.7,,,
2015,Neighborhood (UHF 42),Brooklyn, Bensonhurst - Bay Ridge,209,Nitrogen Dioxide (NO2),15.6,20.8,18.6,,,
2016,Neighborhood (UHF 42),Brooklyn, Bensonhurst - Bay Ridge,209,Nitrogen Dioxide (NO2),14.7,20.2,17.8,,,
2017,Neighborhood (UHF 42),Brooklyn, Bensonhurst - Bay Ridge,209,Nitrogen Dioxide (NO2),14.7,19.8,17.7,,,
2018,Neighborhood (UHF 42),Brooklyn, Bensonhurst - Bay Ridge,209,Nitrogen Dioxide (NO2),14.1,19,16.9,,,
2019,Neighborhood (UHF 42),Brooklyn, Bensonhurst - Bay Ridge,209,Nitrogen Dioxide (NO2),13.2,17.7,15.7,,,
2015,Neighborhood (UHF 42),Brooklyn, Borough Park,206,Nitrogen Dioxide (NO2),18.6,20.8,19.7,,,
2016,Neighborhood (UHF 42),Brooklyn, Borough Park,206,Nitrogen Dioxide (NO2),17.5,20.1,18.9,,,
2017,Neighborhood (UHF 42),Brooklyn, Borough Park,206,Nitrogen Dioxide (NO2),17.6,19.9,18.8,,,
2018,Neighborhood (UHF 42),Brooklyn, Borough Park,206,Nitrogen Dioxide (NO2),16.6,19.6,18.1,,,
2019,Neighborhood (UHF 42),Brooklyn, Borough Park,206,Nitrogen Dioxide (NO2),15.3,18.1,16.7,,,
2015,Neighborhood (UHF 42),Brooklyn, Canarsie - Flatlands,208,Nitrogen Dioxide (NO2),12.2,19.2,16.5,,,
2016,Neighborhood (UHF 42),Brooklyn, Canarsie - Flatlands,208,Nitrogen Dioxide (NO2),10.7,18.2,15.3,,,
2017,Neighborhood (UHF 42),Brooklyn, Canarsie - Flatlands,208,Nitrogen Dioxide (NO2),11.3,18.3,15.6,,,
2018,Neighborhood (UHF 42),Brooklyn, Canarsie - Flatlands,208,Nitrogen Dioxide (NO2),9.8,18.1,14.5,,,
2019,Neighborhood (UHF 42),Brooklyn, Canarsie - Flatlands,208,Nitrogen Dioxide (NO2),9,16.4,13.1,,,
2015,Neighborhood (UHF 42),Manhattan, Central Harlem - Morningside Heights,302,Nitrogen Dioxide (NO2),21.6,24.5,23.1,,,
2016,Neighborhood (UHF 42),Manhattan, Central Harlem - Morningside Heights,302,Nitrogen Dioxide (NO2),20.6,23.6,22.2,,,
2017,Neighborhood (UHF 42),Manhattan, Central Harlem - Morningside Heights,302,Nitrogen Dioxide (NO2),21,24,22.6,,,
2018,Neighborhood (UHF 42),Manhattan, Central Harlem - Morningside Heights,302,Nitrogen Dioxide (NO2),20.3,22.8,21.7,,,
2019,Neighborhood (UHF 42),Manhattan, Central Harlem - Morningside Heights,302,Nitrogen Dioxide (NO2),18.5,20.7,19.7,,,
2015,Neighborhood (UHF 42),Manhattan, Chelsea - Clinton,306,Nitrogen Dioxide (NO2),24.4,34.1,29.2,,,
2016,Neighborhood (UHF 42),Manhattan, Chelsea - Clinton,306,Nitrogen Dioxide (NO2),24.1,32.7,28.4,,,
2017,Neighborhood (UHF 42),Manhattan, Chelsea - Clinton,306,Nitrogen Dioxide (NO2),23.9,33.1,28.5,,,
2018,Neighborhood (UHF 42),Manhattan, Chelsea - Clinton,306,Nitrogen Dioxide (NO2),23.2,32.4,27.6,,,
2019,Neighborhood (UHF 42),Manhattan, Chelsea - Clinton,306,Nitrogen Dioxide (NO2),22.4,29.9,26,,,
2015,Neighborhood (UHF 42),Brooklyn, Coney Island - Sheepshead Bay,210,Nitrogen Dioxide (NO2),14.6,19,17.1,,,
2016,Neighborhood (UHF 42),Brooklyn, Coney Island - Sheepshead Bay,210,Nitrogen Dioxide (NO2),13.1,17.7,15.6,,,
2017,Neighborhood (UHF 42),Brooklyn, Coney Island - Sheepshead Bay,210,Nitrogen Dioxide (NO2),13.7,17.9,16.1,,,
2018,Neighborhood (UHF 42),Brooklyn, Coney Island - Sheepshead Bay,210,Nitrogen Dioxide (NO2),12,16.3,14.3,,,
2019,Neighborhood (UHF 42),Brooklyn, Coney Island - Sheepshead Bay,210,Nitrogen Dioxide (NO2),11.4,15.2,13.5,,,
2015,Neighborhood (UHF 42),Bronx, Crotona -Tremont,105,Nitrogen Dioxide (NO2),20,23.5,21.8,,,
2016,Neighborhood (UHF 42),Bronx, Crotona -Tremont,105,Nitrogen Dioxide (NO2),18.6,22,20.4,,,
2017,Neighborhood (UHF 42),Bronx, Crotona -Tremont,105,Nitrogen Dioxide (NO2),19.4,22.7,21.1,,,
2018,Neighborhood (UHF 42),Bronx, Crotona -Tremont,105,Nitrogen Dioxide (NO2),18.2,21.3,19.8,,,
2019,Neighborhood (UHF 42),Bronx, Crotona -Tremont,105,Nitrogen Dioxide (NO2),16.2,18.9,17.6,,,
2015,Neighborhood (UHF 42),Brooklyn, Downtown - Heights - Slope,202,Nitrogen Dioxide (NO2),19.7,23.8,21.9,,,
2016,Neighborhood (UHF 42),Brooklyn, Downtown - Heights - Slope,202,Nitrogen Dioxide (NO2),19.6,23.5,21.6,,,
2017,Neighborhood (UHF 42),Brooklyn, Downtown - Heights - Slope,202,Nitrogen Dioxide (NO2),19,22.9,21.1,,,
2018,Neighborhood (UHF 42),Brooklyn, Downtown - Heights - Slope,202,Nitrogen Dioxide (NO2),19.4,22.6,21.1,,,
2019,Neighborhood (UHF 42),Brooklyn, Downtown - Heights - Slope,202,Nitrogen Dioxide (NO2),18.3,21.4,20,,,
2015,Neighborhood (UHF 42),Brooklyn, East Flatbush - Flatbush,207,Nitrogen Dioxide (NO2),18.4,21.3,19.7,,,
2016,Neighborhood (UHF 42),Brooklyn, East Flatbush - Flatbush,207,Nitrogen Dioxide (NO2),17.4,20.6,18.9,,,
2017,Neighborhood (UHF 42),Brooklyn, East Flatbush - Flatbush,207,Nitrogen Dioxide (NO2),17.5,20.4,18.8,,,
2018,Neighborhood (UHF 42),Brooklyn, East Flatbush - Flatbush,207,Nitrogen Dioxide (NO2),16.4,19.4,17.9,,,
2019,Neighborhood (UHF 42),Brooklyn, East Flatbush - Flatbush,207,Nitrogen Dioxide (NO2),14.9,17.7,16.3,,,
2015,Neighborhood (UHF 42),Manhattan, East Harlem,303,Nitrogen Dioxide (NO2),21.1,24.2,23,,,
2016,Neighborhood (UHF 42),Manhattan, East Harlem,303,Nitrogen Dioxide (NO2),20.3,23.4,22.2,,,
2017,Neighborhood (UHF 42),Manhattan, East Harlem,303,Nitrogen Dioxide (NO2),20.5,23.6,22.4,,,
2018,Neighborhood (UHF 42),Manhattan, East Harlem,303,Nitrogen Dioxide (NO2),19.3,21.9,20.9,,,
2019,Neighborhood (UHF 42),Manhattan, East Harlem,303,Nitrogen Dioxide (NO2),17.9,20.4,19.4,,,
2015,Neighborhood (UHF 42),Brooklyn, East New York,204,Nitrogen Dioxide (NO2),16.3,20.8,19.1,,,
2016,Neighborhood (UHF 42),Brooklyn, East New York,204,Nitrogen Dioxide (NO2),15.5,19.9,18.3,,,
2017,Neighborhood (UHF 42),Brooklyn, East New York,204,Nitrogen Dioxide (NO2),15.7,19.9,18.3,,,
2018,Neighborhood (UHF 42),Brooklyn, East New York,204,Nitrogen Dioxide (NO2),15.3,18.9,17.6,,,
2019,Neighborhood (UHF 42),Brooklyn, East New York,204,Nitrogen Dioxide (NO2),13.7,17.2,15.8,,,
2015,Neighborhood (UHF 42),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),17.3,20.8,19.1,,,
2016,Neighborhood (UHF 42),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),16.4,20,18.2,,,
2017,Neighborhood (UHF 42),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),16.7,20.2,18.5,,,
2018,Neighborhood (UHF 42),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),15.8,19.9,17.6,,,
2019,Neighborhood (UHF 42),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),14.3,18.9,16.3,,,
2015,Neighborhood (UHF 42),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),16,22.5,19.8,,,
2016,Neighborhood (UHF 42),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),14.1,20.8,17.9,,,
2017,Neighborhood (UHF 42),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),15.5,21.8,19.1,,,
2018,Neighborhood (UHF 42),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),13.6,20,17.3,,,
2019,Neighborhood (UHF 42),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),11.8,17.6,15.2,,,
2015,Neighborhood (UHF 42),Queens, Fresh Meadows,406,Nitrogen Dioxide (NO2),17.1,20.1,18.8,,,
2016,Neighborhood (UHF 42),Queens, Fresh Meadows,406,Nitrogen Dioxide (NO2),16.4,19.4,18.1,,,
2017,Neighborhood (UHF 42),Queens, Fresh Meadows,406,Nitrogen Dioxide (NO2),16.5,19.3,18.1,,,
2018,Neighborhood (UHF 42),Queens, Fresh Meadows,406,Nitrogen Dioxide (NO2),15.9,18.3,17.3,,,
2019,Neighborhood (UHF 42),Queens, Fresh Meadows,406,Nitrogen Dioxide (NO2),14.1,16.2,15.4,,,
2015,Neighborhood (UHF 42),Manhattan, Gramercy Park - Murray Hill,307,Nitrogen Dioxide (NO2),27,34.7,31.2,,,
2016,Neighborhood (UHF 42),Manhattan, Gramercy Park - Murray Hill,307,Nitrogen Dioxide (NO2),26.3,33.2,30.1,,,
2017,Neighborhood (UHF 42),Manhattan, Gramercy Park - Murray Hill,307,Nitrogen Dioxide (NO2),26.3,33.7,30.3,,,
2018,Neighborhood (UHF 42),Manhattan, Gramercy Park - Murray Hill,307,Nitrogen Dioxide (NO2),24.5,32.3,28.7,,,
2019,Neighborhood (UHF 42),Manhattan, Gramercy Park - Murray Hill,307,Nitrogen Dioxide (NO2),22.7,29.6,26.2,,,
2015,Neighborhood (UHF 42),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),20.1,23.4,21.7,,,
2016,Neighborhood (UHF 42),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),19.9,23.1,21.4,,,
2017,Neighborhood (UHF 42),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),19.7,22.7,21.2,,,
